,date,open,close,high,low,volume,code
375,2003-03-31,-113.979,-113.967,-113.948,-113.981,3047.3,600519
376,2003-04-01,-113.965,-113.934,-113.928,-113.981,3729.84,600519
377,2003-04-02,-113.938,-113.909,-113.887,-113.952,3713.2,600519
378,2003-04-03,-113.899,-113.918,-113.879,-113.932,5193.67,600519
379,2003-04-04,-113.92,-113.971,-113.918,-113.987,4984.73,600519
380,2003-04-07,-113.977,-114.038,-113.971,-114.055,4462.11,600519
381,2003-04-08,-114.038,-114.055,-114.036,-114.104,6112.87,600519
382,2003-04-09,-114.057,-113.977,-113.967,-114.104,10123.77,600519
383,2003-04-10,-113.977,-113.993,-113.958,-114.051,10789.13,600519
384,2003-04-11,-114.001,-113.887,-113.879,-114.006,29966.84,600519
385,2003-04-14,-113.858,-113.768,-113.746,-113.86,12612.41,600519
386,2003-04-15,-113.762,-113.789,-113.746,-113.858,7797.83,600519
387,2003-04-16,-113.789,-113.881,-113.703,-113.895,17017.15,600519
388,2003-04-17,-113.87,-113.922,-113.842,-113.928,7598.87,600519
389,2003-04-18,-113.909,-113.903,-113.825,-113.909,5339.32,600519
390,2003-04-21,-113.911,-114.061,-113.899,-114.075,11301.53,600519
391,2003-04-22,-114.065,-114.081,-114.016,-114.085,5131.14,600519
392,2003-04-23,-114.079,-114.165,-114.067,-114.171,5816.64,600519
393,2003-04-24,-114.165,-114.229,-114.143,-114.231,9749.38,600519
394,2003-04-25,-114.196,-114.182,-114.104,-114.212,7008.41,600519
395,2003-04-28,-114.182,-114.145,-114.137,-114.27,7845.32,600519
396,2003-04-29,-114.104,-114.216,-114.1,-114.27,9840.93,600519
397,2003-04-30,-114.212,-114.135,-114.083,-114.227,13499.3,600519
398,2003-05-12,-114.133,-114.178,-114.098,-114.182,7351.2,600519
399,2003-05-13,-114.173,-114.434,-114.171,-114.436,15235.4,600519
400,2003-05-14,-114.417,-114.407,-114.368,-114.446,9342.22,600519
401,2003-05-15,-114.388,-114.261,-114.251,-114.407,10417.06,600519
402,2003-05-16,-114.251,-114.292,-114.237,-114.348,9658.05,600519
403,2003-05-19,-114.27,-114.163,-114.114,-114.27,12899.08,600519
404,2003-05-20,-114.169,-114.221,-114.163,-114.241,5148.16,600519
405,2003-05-21,-114.221,-114.231,-114.157,-114.231,3163.58,600519
406,2003-05-22,-114.249,-114.192,-114.175,-114.251,3099.46,600519
407,2003-05-23,-114.192,-114.225,-114.19,-114.27,6889.96,600519
408,2003-05-26,-114.231,-114.206,-114.157,-114.235,9985.01,600519
409,2003-05-27,-114.202,-114.196,-114.176,-114.241,3622.68,600519
410,2003-05-28,-114.173,-114.143,-114.022,-114.192,9617.97,600519
411,2003-05-29,-114.153,-114.096,-114.055,-114.169,5156.02,600519
412,2003-05-30,-114.03,-113.95,-113.924,-114.087,18180.94,600519
413,2003-06-02,-113.934,-113.969,-113.928,-114.014,6258.51,600519
414,2003-06-03,-113.969,-114.038,-113.948,-114.044,5536.65,600519
415,2003-06-04,-114.046,-114.067,-114.022,-114.112,3995.9,600519
416,2003-06-05,-114.069,-114.063,-113.981,-114.085,6798.98,600519
417,2003-06-06,-114.063,-114.1,-114.059,-114.133,3596.33,600519
418,2003-06-09,-114.104,-114.11,-114.085,-114.132,2436.18,600519
419,2003-06-10,-114.104,-114.083,-114.046,-114.106,1628.42,600519
420,2003-06-11,-114.083,-114.053,-114.046,-114.083,3018.25,600519
421,2003-06-13,-114.055,-114.046,-114.001,-114.065,3200.27,600519
422,2003-06-16,-114.046,-114.106,-114.046,-114.116,2012.65,600519
423,2003-06-17,-114.102,-114.143,-114.094,-114.171,2994.3,600519
424,2003-06-18,-114.143,-114.169,-114.085,-114.182,3184.83,600519
425,2003-06-19,-114.165,-114.192,-114.124,-114.221,3260.09,600519
426,2003-06-20,-114.182,-114.173,-114.133,-114.202,1670.9,600519
427,2003-06-23,-114.173,-114.09,-114.026,-114.182,7811.2,600519
428,2003-06-24,-114.09,-114.079,-114.059,-114.114,1694.36,600519
429,2003-06-25,-114.079,-114.085,-113.997,-114.102,4204.7,600519
430,2003-06-26,-114.085,-114.135,-114.046,-114.206,4477.05,600519
431,2003-06-27,-114.133,-114.178,-114.094,-114.192,2719.7,600519
432,2003-06-30,-114.173,-114.18,-114.153,-114.182,3520.14,600519
433,2003-07-01,-114.192,-114.126,-114.114,-114.192,4885.77,600519
434,2003-07-02,-114.133,-114.153,-114.133,-114.173,1336.89,600519
435,2003-07-03,-114.149,-114.165,-114.124,-114.194,2878.67,600519
436,2003-07-04,-114.173,-114.175,-114.147,-114.182,2197.2,600519
437,2003-07-07,-114.171,-114.198,-114.155,-114.212,1669.92,600519
438,2003-07-08,-114.182,-114.139,-114.137,-114.19,2272.32,600519
439,2003-07-09,-114.141,-114.163,-114.135,-114.176,1483.99,600519
440,2003-07-10,-114.135,-114.049,-114.028,-114.167,6288.1,600519
441,2003-07-11,-114.04,-114.036,-114.001,-114.057,5763.71,600519
442,2003-07-14,-113.978,-113.907,-113.86,-114.032,8674.3,600519
443,2003-07-15,-113.924,-113.884,-113.819,-113.95,6660.82,600519
444,2003-07-16,-113.881,-113.853,-113.817,-113.89,7796.19,600519
445,2003-07-17,-113.849,-113.817,-113.752,-113.86,9978.25,600519
446,2003-07-18,-113.817,-113.944,-113.795,-113.965,9629.67,600519
447,2003-07-21,-113.967,-113.924,-113.907,-113.998,7112.48,600519
448,2003-07-22,-113.944,-113.899,-113.871,-113.944,3109.43,600519
449,2003-07-23,-113.899,-113.896,-113.871,-113.946,5592.27,600519
450,2003-07-24,-113.896,-113.935,-113.896,-113.946,1450.51,600519
451,2003-07-25,-113.935,-114.01,-113.924,-114.049,2875.94,600519
452,2003-07-28,-114.0,-114.025,-113.989,-114.032,1885.48,600519
453,2003-07-29,-114.0,-113.989,-113.97,-114.032,1303.78,600519
454,2003-07-30,-113.95,-114.0,-113.95,-114.036,2730.9,600519
455,2003-07-31,-114.0,-114.043,-114.0,-114.092,2249.38,600519
456,2003-08-01,-114.075,-114.099,-114.047,-114.129,3255.83,600519
457,2003-08-04,-114.118,-114.099,-114.096,-114.161,2709.68,600519
458,2003-08-05,-114.099,-114.058,-114.056,-114.129,1930.39,600519
459,2003-08-06,-114.058,-114.032,-114.028,-114.094,2284.44,600519
460,2003-08-07,-114.075,-114.071,-114.053,-114.09,750.57,600519
461,2003-08-08,-114.094,-114.122,-114.064,-114.137,1865.07,600519
462,2003-08-11,-114.159,-114.133,-114.122,-114.159,996.32,600519
463,2003-08-12,-114.129,-114.077,-114.053,-114.129,752.07,600519
464,2003-08-13,-114.096,-114.081,-114.073,-114.096,1802.7,600519
465,2003-08-14,-114.116,-114.118,-114.077,-114.124,1906.5,600519
466,2003-08-15,-114.122,-114.116,-114.099,-114.127,928.4,600519
467,2003-08-18,-114.116,-114.129,-114.105,-114.133,890.3,600519
468,2003-08-19,-114.131,-114.122,-114.101,-114.144,1140.97,600519
469,2003-08-20,-114.118,-114.146,-114.118,-114.161,868.75,600519
470,2003-08-21,-114.15,-114.247,-114.118,-114.505,4551.28,600519
471,2003-08-22,-114.247,-114.337,-114.195,-114.352,3864.67,600519
472,2003-08-25,-114.376,-114.43,-114.365,-114.44,2345.32,600519
473,2003-08-26,-114.43,-114.428,-114.397,-114.44,1001.0,600519
474,2003-08-27,-114.428,-114.318,-114.081,-114.428,4246.21,600519
475,2003-08-28,-114.374,-114.354,-114.299,-114.391,1446.78,600519
476,2003-08-29,-114.344,-114.395,-114.333,-114.44,2752.0,600519
477,2003-09-01,-114.357,-114.32,-114.316,-114.428,4951.74,600519
478,2003-09-02,-114.329,-114.271,-114.182,-114.329,7206.37,600519
479,2003-09-03,-114.268,-114.275,-114.232,-114.316,1161.4,600519
480,2003-09-04,-114.273,-114.314,-114.236,-114.32,1244.51,600519
481,2003-09-05,-114.314,-114.397,-114.314,-114.505,5812.04,600519
482,2003-09-08,-114.436,-114.419,-114.397,-114.466,1813.64,600519
483,2003-09-09,-114.419,-114.425,-114.402,-114.505,3562.54,600519
484,2003-09-10,-114.425,-114.419,-114.32,-114.481,2041.5,600519
485,2003-09-11,-114.417,-114.436,-114.4,-114.44,1009.95,600519
486,2003-09-12,-114.436,-114.458,-114.436,-114.475,2803.19,600519
487,2003-09-15,-114.46,-114.483,-114.428,-114.505,2648.87,600519
488,2003-09-16,-114.483,-114.479,-114.44,-114.544,1811.72,600519
489,2003-09-17,-114.445,-114.505,-114.43,-114.505,6788.65,600519
490,2003-09-18,-114.526,-114.505,-114.488,-114.526,1195.68,600519
491,2003-09-19,-114.516,-114.507,-114.483,-114.524,3830.15,600519
492,2003-09-22,-114.483,-114.531,-114.483,-114.546,1186.86,600519
493,2003-09-23,-114.526,-114.531,-114.505,-114.567,955.52,600519
494,2003-09-24,-114.471,-114.462,-114.458,-114.526,2285.21,600519
495,2003-09-25,-114.462,-114.462,-114.462,-114.516,2138.3,600519
496,2003-09-26,-114.468,-114.458,-114.419,-114.503,2654.5,600519
497,2003-09-29,-114.483,-114.481,-114.464,-114.49,1888.06,600519
498,2003-09-30,-114.479,-114.453,-114.421,-114.479,1443.27,600519
499,2003-10-08,-114.479,-114.451,-114.443,-114.505,852.01,600519
500,2003-10-09,-114.462,-114.462,-114.44,-114.481,1135.2,600519
501,2003-10-10,-114.477,-114.376,-114.365,-114.486,1337.1,600519
502,2003-10-13,-114.376,-114.365,-114.354,-114.419,1619.82,600519
503,2003-10-14,-114.38,-114.359,-114.35,-114.412,1792.18,600519
504,2003-10-15,-114.344,-114.363,-114.322,-114.372,1161.27,600519
505,2003-10-16,-114.363,-114.404,-114.344,-114.423,1490.39,600519
506,2003-10-17,-114.406,-114.428,-114.404,-114.44,822.88,600519
507,2003-10-20,-114.423,-114.428,-114.397,-114.438,928.42,600519
508,2003-10-21,-114.421,-114.419,-114.387,-114.428,663.91,600519
509,2003-10-22,-114.408,-114.331,-114.316,-114.408,2163.21,600519
510,2003-10-23,-114.331,-114.363,-114.311,-114.363,2251.61,600519
511,2003-10-24,-114.376,-114.397,-114.365,-114.397,971.0,600519
512,2003-10-27,-114.402,-114.46,-114.397,-114.479,3655.66,600519
513,2003-10-28,-114.462,-114.434,-114.365,-114.462,2983.28,600519
514,2003-10-29,-114.434,-114.292,-114.286,-114.434,7084.96,600519
515,2003-10-30,-114.268,-114.273,-114.225,-114.331,9309.82,600519
516,2003-10-31,-114.182,-114.206,-114.182,-114.283,5784.62,600519
517,2003-11-03,-114.144,-114.129,-114.114,-114.219,4878.26,600519
518,2003-11-04,-114.127,-114.006,-113.946,-114.129,15387.86,600519
519,2003-11-05,-114.023,-113.95,-113.892,-114.043,17312.26,600519
520,2003-11-06,-113.931,-113.982,-113.924,-114.01,6273.7,600519
521,2003-11-07,-114.01,-114.094,-113.989,-114.139,7497.01,600519
522,2003-11-10,-114.075,-114.064,-114.034,-114.122,2760.93,600519
523,2003-11-11,-114.064,-114.021,-114.0,-114.086,2601.67,600519
524,2003-11-12,-114.075,-114.075,-114.01,-114.075,2960.58,600519
525,2003-11-13,-114.077,-114.109,-114.049,-114.139,2103.93,600519
526,2003-11-14,-114.118,-114.075,-114.058,-114.15,2273.57,600519
527,2003-11-17,-114.058,-114.096,-114.049,-114.101,1711.02,600519
528,2003-11-18,-114.075,-114.129,-114.075,-114.139,2449.93,600519
529,2003-11-19,-114.129,-114.086,-114.077,-114.159,3146.82,600519
530,2003-11-20,-114.107,-114.064,-114.038,-114.118,4987.85,600519
531,2003-11-21,-113.993,-114.079,-113.989,-114.094,1825.92,600519
532,2003-11-24,-114.058,-114.019,-114.01,-114.118,2497.84,600519
533,2003-11-25,-114.01,-114.034,-114.01,-114.086,3349.01,600519
534,2003-11-26,-114.075,-114.032,-114.021,-114.096,3401.95,600519
535,2003-11-27,-114.056,-114.064,-113.97,-114.09,5847.05,600519
536,2003-11-28,-114.056,-114.079,-114.056,-114.107,3104.8,600519
537,2003-12-01,-114.01,-114.073,-114.01,-114.107,8764.73,600519
538,2003-12-02,-114.034,-114.036,-114.019,-114.075,6943.87,600519
539,2003-12-03,-114.021,-113.963,-113.903,-114.036,13572.29,600519
540,2003-12-04,-113.955,-113.985,-113.929,-114.008,8160.32,600519
541,2003-12-05,-113.989,-113.888,-113.881,-114.008,20335.61,600519
542,2003-12-08,-113.881,-113.927,-113.879,-113.95,3532.92,600519
543,2003-12-09,-113.929,-113.957,-113.912,-113.978,3796.46,600519
544,2003-12-10,-113.907,-113.92,-113.907,-113.963,5360.01,600519
545,2003-12-11,-113.914,-113.961,-113.894,-113.965,4640.16,600519
546,2003-12-12,-113.961,-113.963,-113.948,-113.976,1932.25,600519
547,2003-12-15,-113.963,-113.946,-113.927,-113.985,1862.42,600519
548,2003-12-16,-113.948,-113.959,-113.924,-114.032,3332.16,600519
549,2003-12-17,-113.95,-113.856,-113.795,-113.95,8282.65,600519
550,2003-12-18,-113.86,-113.813,-113.802,-113.903,5708.03,600519
551,2003-12-19,-113.802,-113.86,-113.802,-113.901,5827.24,600519
552,2003-12-22,-113.86,-113.763,-113.757,-113.924,6253.96,600519
553,2003-12-23,-113.763,-113.724,-113.675,-113.804,10333.64,600519
554,2003-12-24,-113.714,-113.598,-113.587,-113.748,7043.15,600519
555,2003-12-25,-113.598,-113.634,-113.58,-113.643,7431.41,600519
556,2003-12-26,-113.645,-113.585,-113.548,-113.666,5153.11,600519
557,2003-12-30,-113.606,-113.537,-113.499,-113.686,4138.23,600519
558,2003-12-31,-113.537,-113.559,-113.537,-113.595,5510.77,600519
559,2004-01-02,-113.643,-113.604,-113.542,-113.645,6513.76,600519
560,2004-01-05,-113.623,-113.344,-113.333,-113.623,8539.75,600519
561,2004-01-06,-113.322,-113.224,-113.176,-113.322,9467.36,600519
562,2004-01-07,-113.243,-113.226,-113.176,-113.359,11336.19,600519
563,2004-01-08,-113.215,-113.125,-113.112,-113.241,8607.42,600519
564,2004-01-09,-113.107,-113.385,-113.107,-113.419,8821.59,600519
565,2004-01-12,-113.43,-113.316,-113.301,-113.466,6490.72,600519
566,2004-01-13,-113.258,-113.086,-113.069,-113.258,13421.21,600519
567,2004-01-14,-113.086,-112.813,-112.753,-113.135,25095.74,600519
568,2004-01-15,-112.892,-112.94,-112.804,-112.998,10170.93,600519
569,2004-01-16,-112.974,-112.895,-112.817,-113.0,7407.55,600519
570,2004-01-29,-113.0,-112.794,-112.781,-113.0,5353.72,600519
571,2004-01-30,-112.798,-112.974,-112.774,-112.978,7785.23,600519
572,2004-02-02,-112.892,-112.802,-112.71,-112.935,31304.94,600519
573,2004-02-03,-112.785,-112.785,-112.751,-112.845,8127.68,600519
574,2004-02-04,-112.785,-112.787,-112.753,-112.828,8646.39,600519
575,2004-02-05,-112.811,-112.959,-112.787,-112.978,9256.63,600519
576,2004-02-06,-113.0,-113.036,-112.871,-113.073,12925.87,600519
577,2004-02-09,-113.026,-112.97,-112.916,-113.069,5778.36,600519
578,2004-02-10,-112.961,-113.049,-112.938,-113.06,2891.39,600519
579,2004-02-11,-113.0,-113.082,-113.0,-113.129,4488.03,600519
580,2004-02-12,-113.067,-113.077,-112.957,-113.107,2231.03,600519
581,2004-02-13,-113.064,-113.024,-112.978,-113.095,2531.39,600519
582,2004-02-16,-113.024,-112.86,-112.849,-113.024,4081.51,600519
583,2004-02-17,-112.839,-112.884,-112.839,-112.89,7236.31,600519
584,2004-02-18,-112.884,-112.766,-112.688,-112.948,9703.85,600519
585,2004-02-19,-112.763,-112.828,-112.753,-112.854,6155.35,600519
586,2004-02-20,-112.869,-112.843,-112.811,-112.91,3256.02,600519
587,2004-02-23,-112.796,-113.0,-112.789,-113.017,4234.26,600519
588,2004-02-24,-113.026,-112.95,-112.916,-113.095,8245.4,600519
589,2004-02-25,-112.946,-113.146,-112.839,-113.15,5595.68,600519
590,2004-02-26,-113.129,-112.946,-112.94,-113.172,10313.48,600519
591,2004-02-27,-112.94,-112.914,-112.91,-113.054,4431.37,600519
592,2004-03-01,-112.925,-112.886,-112.875,-112.998,2938.33,600519
593,2004-03-02,-112.957,-112.327,-112.273,-112.957,25187.62,600519
594,2004-03-03,-112.316,-112.422,-112.226,-112.486,24661.23,600519
595,2004-03-04,-112.445,-112.458,-112.398,-112.514,5718.29,600519
596,2004-03-05,-112.441,-112.437,-112.312,-112.505,4117.31,600519
597,2004-03-08,-112.441,-112.551,-112.355,-112.634,6327.55,600519
598,2004-03-09,-112.548,-112.591,-112.505,-112.624,4492.14,600519
599,2004-03-10,-112.63,-112.497,-112.484,-112.63,3116.77,600519
600,2004-03-11,-112.57,-112.379,-112.376,-112.57,6966.95,600519
601,2004-03-12,-112.142,-111.989,-111.86,-112.237,37852.09,600519
602,2004-03-15,-112.0,-111.835,-111.817,-112.054,18985.72,600519
603,2004-03-16,-111.835,-111.514,-111.4,-111.901,30957.61,600519
604,2004-03-17,-111.538,-111.514,-111.441,-111.643,13411.2,600519
605,2004-03-18,-111.514,-111.501,-111.43,-111.559,15703.8,600519
606,2004-03-19,-111.514,-111.523,-111.426,-111.581,14743.95,600519
607,2004-03-22,-111.495,-111.598,-111.456,-111.602,10206.25,600519
608,2004-03-23,-111.639,-111.751,-111.602,-111.809,13909.74,600519
609,2004-03-24,-111.774,-111.484,-111.452,-111.8,13295.74,600519
610,2004-03-25,-111.527,-111.697,-111.452,-111.731,14931.38,600519
611,2004-03-26,-111.602,-111.553,-111.523,-111.893,17415.46,600519
612,2004-03-29,-111.553,-111.65,-111.377,-111.667,11281.75,600519
613,2004-03-30,-111.667,-111.553,-111.538,-111.699,5876.54,600519
614,2004-03-31,-111.559,-111.486,-111.452,-111.585,7310.13,600519
615,2004-04-01,-111.54,-111.411,-111.387,-111.54,8504.21,600519
616,2004-04-02,-111.42,-111.218,-111.172,-111.42,18818.21,600519
617,2004-04-05,-111.215,-111.011,-110.979,-111.215,18631.34,600519
618,2004-04-06,-110.979,-111.015,-110.979,-111.086,7135.67,600519
619,2004-04-07,-111.009,-110.663,-110.624,-111.009,18692.2,600519
620,2004-04-08,-110.656,-110.317,-110.308,-110.695,15913.24,600519
621,2004-04-09,-110.323,-110.592,-110.323,-110.596,34322.8,600519
622,2004-04-12,-110.656,-110.686,-110.527,-110.785,10272.24,600519
623,2004-04-13,-110.656,-110.603,-110.549,-110.721,15524.41,600519
624,2004-04-14,-110.667,-110.818,-110.637,-110.936,15543.83,600519
625,2004-04-15,-110.85,-110.858,-110.721,-110.893,5958.63,600519
626,2004-04-16,-110.889,-110.852,-110.747,-110.979,4497.78,600519
627,2004-04-19,-110.85,-111.097,-110.85,-111.108,5897.01,600519
628,2004-04-20,-111.108,-111.022,-110.962,-111.213,7705.92,600519
629,2004-04-21,-110.981,-111.144,-110.957,-111.237,3994.19,600519
630,2004-04-22,-111.172,-111.151,-111.108,-111.237,8252.44,600519
631,2004-04-23,-111.194,-111.114,-111.112,-111.237,8065.07,600519
632,2004-04-26,-111.164,-111.018,-110.985,-111.194,6603.39,600519
633,2004-04-27,-111.011,-110.869,-110.635,-111.011,20597.48,600519
634,2004-04-28,-110.871,-110.947,-110.871,-111.043,5596.78,600519
635,2004-04-29,-110.747,-111.138,-110.678,-111.387,17383.26,600519
636,2004-04-30,-111.218,-110.972,-110.957,-111.278,12961.66,600519
637,2004-05-10,-111.0,-111.23,-110.979,-111.37,8003.64,600519
638,2004-05-11,-111.334,-111.271,-111.108,-111.334,6734.23,600519
639,2004-05-12,-111.276,-111.106,-111.097,-111.278,8684.46,600519
640,2004-05-13,-111.172,-110.895,-110.893,-111.172,14720.22,600519
641,2004-05-14,-110.876,-110.968,-110.852,-111.108,6028.82,600519
642,2004-05-17,-111.007,-111.125,-111.007,-111.211,3389.03,600519
643,2004-05-18,-111.119,-111.235,-111.022,-111.495,19383.38,600519
644,2004-05-19,-111.172,-111.153,-111.043,-111.269,4800.1,600519
645,2004-05-20,-111.194,-111.177,-111.138,-111.245,2495.3,600519
646,2004-05-21,-111.177,-111.194,-111.129,-111.321,1291.0,600519
647,2004-05-24,-111.202,-111.28,-111.172,-111.291,1563.03,600519
648,2004-05-25,-111.295,-111.312,-111.172,-111.323,5146.61,600519
649,2004-05-26,-111.31,-111.271,-111.25,-111.362,2776.41,600519
650,2004-05-27,-111.151,-111.172,-111.069,-111.28,3758.69,600519
651,2004-05-28,-111.194,-111.091,-111.071,-111.215,1951.59,600519
652,2004-06-01,-111.091,-110.979,-110.968,-111.093,3637.71,600519
653,2004-06-02,-110.979,-111.099,-110.979,-111.108,2381.3,600519
654,2004-06-03,-111.086,-111.108,-111.007,-111.172,782.44,600519
655,2004-06-04,-111.235,-111.22,-111.091,-111.261,2070.44,600519
656,2004-06-07,-111.273,-111.202,-111.177,-111.291,2453.52,600519
657,2004-06-08,-111.278,-111.213,-111.179,-111.301,3357.16,600519
658,2004-06-09,-111.278,-111.282,-111.198,-111.323,4724.71,600519
659,2004-06-10,-111.28,-111.645,-111.215,-111.699,24414.16,600519
660,2004-06-11,-111.697,-111.6,-111.473,-111.697,9236.77,600519
661,2004-06-14,-111.645,-111.839,-111.632,-111.882,11932.22,600519
662,2004-06-15,-111.854,-111.804,-111.779,-112.054,21484.47,600519
663,2004-06-16,-111.817,-111.615,-111.572,-111.86,6623.43,600519
664,2004-06-17,-111.615,-111.897,-111.615,-111.964,14816.15,600519
665,2004-06-18,-111.925,-111.858,-111.839,-112.097,11670.68,600519
666,2004-06-21,-111.966,-111.817,-111.8,-111.987,1034.22,600519
667,2004-06-22,-111.796,-111.71,-111.71,-111.817,1254.47,600519
668,2004-06-23,-111.721,-111.878,-111.721,-111.925,595.93,600519
669,2004-06-24,-111.878,-111.875,-111.755,-111.886,1241.64,600519
670,2004-06-25,-111.832,-111.753,-111.559,-111.908,3696.81,600519
671,2004-06-28,-111.817,-111.684,-111.624,-111.817,3080.2,600519
672,2004-06-29,-111.684,-111.691,-111.656,-111.753,6890.8,600519
673,2004-06-30,-111.691,-111.742,-111.669,-111.925,4102.81,600519
674,2004-07-01,-111.963,-111.485,-111.465,-111.966,2781.62,600519
675,2004-07-02,-111.465,-111.337,-111.326,-111.583,2873.37,600519
676,2004-07-05,-111.409,-111.038,-111.024,-111.409,5202.29,600519
677,2004-07-06,-110.996,-111.068,-110.744,-111.074,16359.4,600519
678,2004-07-07,-111.08,-110.898,-110.845,-111.214,13244.98,600519
679,2004-07-08,-110.864,-110.965,-110.85,-110.987,2357.99,600519
680,2004-07-09,-111.01,-110.99,-110.884,-111.01,1635.63,600519
681,2004-07-12,-110.99,-110.945,-110.889,-111.102,4328.08,600519
682,2004-07-13,-110.99,-110.73,-110.711,-110.99,6419.32,600519
683,2004-07-14,-110.744,-110.694,-110.688,-110.85,4478.65,600519
684,2004-07-15,-110.694,-110.4,-110.386,-110.694,28186.18,600519
685,2004-07-16,-110.398,-110.409,-110.333,-110.571,5876.64,600519
686,2004-07-19,-110.406,-110.417,-110.35,-110.59,8508.01,600519
687,2004-07-20,-110.445,-110.431,-110.417,-110.565,7868.77,600519
688,2004-07-21,-110.431,-110.333,-110.319,-110.521,7533.75,600519
